,isourbid,iso3,urbid,name,pop_2000,area_sq_km,urban_day_mean,buffer_day_mean,day_diff,urban_night_mean,buffer_night_mean,night_diff,latitude,longitude,pop_per_sq_km
16519,SDN54780,SDN,54780,ALFASHIR,205127.0,70.93,50.56,50.56,-1.7769999999999997,18.23,17.25,0.9800000000000004,13.62253535,25.35788384,2891.963908078387
16526,SLV54798,SLV,54798,SANMIGUEL,172156.0,260.49,37.45,37.45,1.37,20.88,19.93,0.9499999999999993,13.49335812,-88.18154648,660.8929325501938
16527,NER54799,NER,54799,NIAMEY,676465.0,341.22,42.84,42.84,-0.14,22.38,22.17,0.2099999999999973,13.50636214,2.148484205,1982.4893030889161
16533,NER54814,NER,54814,MARADI,144676.0,85.16,40.79,40.79,-0.37,22.94,22.49,0.45000000000000284,13.5006562,7.114289924,1698.8727101925788
16534,ETH54818,ETH,54818,MAKALLE,132545.0,76.81,36.25,36.25,3.77,10.75,10.299000000000001,1.0500000000000007,13.49969531,39.48649445,1725.6216638458534
16537,GMB54825,GMB,54825,BANJUL,410754.0,163.13,30.64,30.64,0.23,19.29,19.21,0.0799999999999983,13.41793162,-16.65966424,2517.9550052105683
16539,MLI54833,MLI,54833,SEGOU,124063.0,59.98,38.5,38.5,-1.7769999999999997,23.38,22.5,0.879999999999999,13.43880287,-6.249113936,2068.4061353784596
16541,SDN54835,SDN,54835,ALJUNAYNAH,134209.0,50.11,41.24,41.24,-0.25,18.82,17.88,0.9400000000000013,13.43991285,22.4526309,2678.287766912792
16550,PHL54858,PHL,54858,CALAPAN,105910.0,47.765,35.24,35.24,1.82,21.7,22.49,-0.7299999999999969,13.40840126,121.186768,7375.348189415042
16551,IND54861,IND,54861,TUMKUR,242359.0,162.91,40.31,40.31,-0.13,21.94,19.96,1.7710000000000001,13.3397093,77.12325965,1487.6864526425634
16554,IND54866,IND,54866,UDUPI,120539.0,137.85,32.6,32.6,-1.17,25.25,23.82,1.4299999999999997,13.34414165,74.76693435,874.4214726151614
16561,IND54883,IND,54883,CHENNAI,2067882.5999999978,1354.41,38.53,38.53,0.0,26.261,25.720999999999997,0.370000000000001,13.0585873,80.14366023,4521.738616814701
16576,IND54913,IND,54913,CHITTOOR,150893.0,110.33,43.55,43.55,-0.48,25.78,25.720999999999997,-0.14000000000000057,13.21705899,79.11078669,1367.651590682498
16578,SDN54916,SDN,54916,ALUBAYYID,331688.0,141.28,51.06699999999999,51.06699999999999,0.18,22.73,21.73,1.0,13.18970287,30.23098277,2347.7349943374857
16581,IND54921,IND,54921,BANGALORE,2067882.5999999978,1616.76,41.59,41.59,-1.7769999999999997,21.77,21.25,0.5199999999999996,12.95758324,77.64687382,3427.0268932927584
16586,IND54937,IND,54937,KOLAR,109865.0,86.13,43.22,43.22,-0.73,20.22,20.55,-0.33000000000000185,13.13184217,78.14493412,1275.5718100545687
16588,NGA54942,NGA,54942,SOKOTO,509865.0,257.63,45.22,45.22,1.38,21.23,20.84,0.39000000000000057,13.04310528,5.236275113,1979.059115786205
16593,KHM54948,KHM,54948,BATDAMBANG,139678.0,47.765,35.32,35.32,0.3,26.261,25.720999999999997,0.5599999999999987,13.09882868,103.2069885,3339.9808703969393
16595,IND54951,IND,54951,MANGALORE,490079.0,475.64,36.36,36.36,0.43,24.01,23.44,0.5700000000000003,12.93147311,74.88446361,1030.356992683542
16600,IND54962,IND,54962,HASSAN,114442.0,100.39,40.27,40.27,1.36,19.81,20.44,-0.6300000000000026,13.01192616,76.10964368,1139.9741010060764
16604,NGA54969,NGA,54969,KATSINA,401092.0,229.26,38.54,38.54,0.65,20.63,20.18,0.4499999999999993,12.97794483,7.624536294,1749.5071098316323
16607,IND54978,IND,54978,ROBERTSONPET,175352.0,158.14,44.13,44.13,0.39,21.01,21.18,-0.16999999999999815,12.97292614,78.2435305,1108.8402681168586
16608,IND54979,IND,54979,ARCOT,178599.0,197.49,42.92,42.92,0.53,26.261,25.720999999999997,0.04999999999999716,12.94467931,79.31729185,904.3445237733556
16611,IND54986,IND,54986,VELLORE,232788.0,171.56,43.05,43.05,0.02,26.261,25.720999999999997,0.8000000000000007,12.92758527,79.14472522,1356.8897178829563
16613,IND54993,IND,54993,GUDIYATHAM,109552.0,60.25,44.55,44.55,0.52,26.261,25.720999999999997,0.5700000000000003,12.94627842,78.87684167,1818.2904564315352
16617,YEM55000,YEM,55000,ADAN,540817.0,322.46,41.7,41.7,-1.7769999999999997,20.08,19.1,0.9799999999999969,12.84462758,44.96292506,1677.1599578242265
16618,SDN55001,SDN,55001,UMMRUWABA,114961.0,58.59,51.06699999999999,51.06699999999999,0.68,21.46,21.34,0.120000000000001,12.90735278,31.22475372,1962.126642771804
16621,NGA55005,NGA,55005,GASHUA,107837.0,74.5,42.62,42.62,-0.97,22.67,21.24,1.4300000000000033,12.86591925,11.04835362,1447.476510067114
16624,IND55016,IND,55016,KANCHEEPURAM,149148.0,73.67,42.1,42.1,-1.55,25.23,25.67,-0.4400000000000013,12.83299941,79.7123008,2024.5418759332156
16625,THA55019,THA,55019,CHAAM,121135.0,428.23,34.25,34.25,-1.7769999999999997,23.45,23.42,0.029999999999997584,12.56080912,99.92028919,282.8736893725334
16627,THA55024,THA,55024,RAYONG,131785.0,467.21,36.61,36.61,2.51,24.13,23.56,0.5700000000000003,12.71767503,101.1671808,282.06802080434926
16629,MLI55028,MLI,55028,BAMAKO,1208380.0,535.4,37.2,37.2,1.11,21.38,20.36,1.0199999999999996,12.65829058,-7.987495526,2256.966753828913
16640,VNM55056,VNM,55056,BUONMATHUOT,142373.0,108.9,32.02,32.02,0.52,22.54,21.73,0.8099999999999987,12.66891881,108.0491538,1307.3737373737374
16641,NIC55057,NIC,55057,CHINANDEGA,164198.0,297.46,36.42,36.42,1.61,19.53,19.94,-0.41000000000000014,12.61477675,-87.09738479,552.0002689437235
16649,ETH55077,ETH,55077,GONDER,144691.0,49.44,28.24,28.24,-0.1,10.75,10.299000000000001,-0.7299999999999969,12.61071052,37.47393159,2926.5978964401297
16652,SEN55082,SEN,55082,ZGUINCHOR,204544.0,62.16,28.82,28.82,-0.02,21.12,20.51,0.6099999999999994,12.57742626,-16.26537091,3290.604890604891
16654,IND55084,IND,55084,TIRUPATHUR,123907.0,155.9,44.9,44.9,1.65,24.67,23.92,0.75,12.53751537,78.56513228,794.7851186658114
16658,IND55096,IND,55096,MANDYA,130072.0,91.36,40.55,40.55,0.36,19.88,23.24,-0.7299999999999969,12.53217136,76.90453836,1423.7302977232926
16660,NIC55099,NIC,55099,LEON,131419.0,166.85,41.65,41.65,4.17,20.33,20.44,-0.11000000000000298,12.45424511,-86.87205168,787.6475876535811
16669,NGA55121,NGA,55121,HADEJIA,105379.2,72.94,43.24,43.24,-0.47,21.56,21.65,-0.08999999999999986,12.45325079,10.04869923,1398.848368522073
16671,MMR55123,MMR,55123,MERGUI,149115.0,47.765,34.64,34.64,3.78,23.32,22.36,0.9600000000000009,12.44692509,98.6193842,3964.770007976602
16672,IND55124,IND,55124,MYSORE,746938.0,417.15,41.12,41.12,-0.58,23.17,21.83,1.3400000000000034,12.34871399,76.65100163,1790.5741340045547
16673,BFA55125,BFA,55125,OUAGADOUGOU,843454.0,369.03,39.97,39.97,0.05,20.04,20.64,-0.6000000000000014,12.36716637,-1.505859433,2285.5973769070265
16678,MLI55142,MLI,55142,KOUTIALA,132224.0,57.87,39.11,39.11,0.0,19.78,20.59,-0.7299999999999969,12.38311927,-5.453449164,2284.8453430101954
16689,NIC55162,NIC,55162,MANAGUA,1254116.0,1192.59,30.56,30.56,0.29,19.06,19.85,-0.7299999999999969,12.03235657,-86.16835711,1051.5902363762902
16690,VNM55165,VNM,55165,NHATRANG,313959.0,112.8,32.55,32.55,0.84,24.1,23.24,0.860000000000003,12.25104708,109.1708306,2783.3244680851067
16694,IND55178,IND,55178,TIRUVANNAMALAI,128018.0,68.81,44.42,44.42,0.37,26.261,25.720999999999997,0.870000000000001,12.23396722,79.08027577,1860.4563290219444
16696,NGA55186,NGA,55186,GUSAU,204777.0,121.7,37.07,37.07,1.6,20.41,20.82,-0.41000000000000014,12.17495564,6.67220519,1682.6376335250616
16703,TCD55203,TCD,55203,NDJAMENA,661354.0,165.21,43.05,43.05,0.8,23.62,22.14,1.4800000000000004,12.12304812,15.06107505,4003.1111918164756
16708,NGA55216,NGA,55216,KANO,2067882.5999999978,645.37,37.97,37.97,1.63,19.95,19.6,0.34999999999999787,11.98858768,8.538027656,5192.514371600787
16709,SDN55220,SDN,55220,NYALA,321480.0,140.23,44.44,44.44,-1.13,16.51,16.68,-0.16999999999999815,12.06068343,24.89352923,2292.5194323611213
16712,PHL55225,PHL,55225,CALBAYOG,147187.0,47.765,29.88,29.88,0.95,23.01,22.03,0.9800000000000004,12.07748169,124.6001119,4984.321029461565
16717,IND55236,IND,55236,PONDICHERRY,412889.0,498.76,39.15,39.15,-0.45,25.9,25.720999999999997,0.16999999999999815,11.87551999,79.74967901,827.8310209319111
16718,VNM55238,VNM,55238,CAMRAHN,334558.0,186.04,35.07,35.07,2.9,22.77,22.77,0.0,11.95918387,109.184629,1798.3121909266824
16719,IND55242,IND,55242,KANNUR,287162.0,173.58,31.8,31.8,-0.25,24.83,24.27,0.5599999999999987,11.902901,75.391194,1654.3495794446364
16721,VNM55244,VNM,55244,DALAT,151111.0,101.64,28.24,28.24,1.91,16.96,17.26,-0.3000000000000007,11.94864167,108.4531904,1486.7276662731208
16723,IND55249,IND,55249,VILUPPURAM,106731.0,89.89,40.67,40.67,0.02,25.8,25.19,0.6099999999999994,11.94039941,79.50454591,1187.3512070308154
16725,NGA55262,NGA,55262,MAIDUGURI,956314.0,326.06,41.45,41.45,0.81,20.09,19.93,0.16000000000000014,11.8413947,13.15488931,2932.9387229344293
16726,GNB55266,GNB,55266,BISSAU,265632.0,77.06,32.74,32.74,3.11,20.72,20.6,0.11999999999999744,11.87499581,-15.61505403,3447.0801972488966
16733,IND55282,IND,55282,THALASSERY,315449.0,176.6,28.92,28.92,-1.7769999999999997,25.0,24.02,0.9800000000000004,11.75928249,75.53460339,1786.2344280860702
16738,NGA55302,NGA,55302,DAMATURU,219477.0,84.91,42.13,42.13,1.07,23.23,22.34,0.8900000000000006,11.74426498,11.97140314,2584.8192203509598
16739,IND55306,IND,55306,SALEM,763018.0,385.96,43.72,43.72,3.96,25.21,24.3,0.9100000000000001,11.67386794,78.11396132,1976.935433723702
16745,NGA55322,NGA,55322,AZARE,106779.0,58.02,40.74,40.74,0.5,21.15,20.15,1.0,11.67889234,10.19558425,1840.382626680455
16748,DJI55337,DJI,55337,DJIBOUTI,450384.0,90.54,47.56,47.56,-0.56,23.75,24.18,-0.4299999999999997,11.55319963,43.13413658,4974.420145791915
16749,IND55338,IND,55338,NEYVELI,148074.0,314.6,41.67,41.67,0.21,26.261,25.720999999999997,0.879999999999999,11.5737698,79.50277579,470.6738715829625
16750,KHM55339,KHM,55339,PHNUMPENH,1276781.0,218.7,32.9,32.9,-0.48,26.261,25.720999999999997,0.4800000000000004,11.55813603,104.9084773,5838.047553726567
16753,ETH55343,ETH,55343,BAHIRDAR,123926.0,55.34,29.55,29.55,1.0,12.12,13.370000000000001,-0.7299999999999969,11.58867791,37.39536046,2239.356704011565
16755,PHL55346,PHL,55346,ROXAS,126352.0,57.67,32.47,32.47,0.88,24.44,24.25,0.19000000000000128,11.57769957,122.7621025,2190.9485000867003
16756,VNM55349,VNM,55349,PHANRANG,105379.2,87.25,32.88,32.88,-1.7769999999999997,24.24,23.68,0.5599999999999987,11.57895123,108.9890835,1195.7134670487105
16760,NGA55355,NGA,55355,FUNTUA,126943.0,95.91,30.87,30.87,0.16,20.14,19.58,0.5600000000000023,11.52810684,7.321703047,1323.5637576895006
16761,NGA55357,NGA,55357,BAMA,105379.2,65.62,38.71,38.71,-1.7,18.57,18.98,-0.41000000000000014,11.52949575,13.69208627,1542.4108503505029
16762,IND55358,IND,55358,VRIDDHACHALAM,141426.0,265.62,43.42,43.42,-0.03,25.95,25.720999999999997,-0.2699999999999996,11.4554823,79.27220437,532.4373164671335
16766,VEN55372,VEN,55372,CORO,155504.0,318.08,41.82,41.82,3.01,24.38,23.62,0.759999999999998,11.41397902,-69.63151837,488.8832997987928
16770,SDN55377,SDN,55377,ADDUAYN,106023.0,47.765,46.29,46.29,0.73,22.94,20.91,1.7710000000000001,11.46434433,26.13919646,2863.1650013502563
16772,IND55379,IND,55379,TIRUCHENGODU,157996.0,132.98,41.72,41.72,-1.74,25.23,24.7,0.5300000000000011,11.41093003,77.89244738,1188.1185140622651
16773,IND55384,IND,55384,ERODE,271187.0,265.15,41.7,41.7,-0.3,25.45,24.58,0.870000000000001,11.37888864,77.71688061,1022.768244389968
16778,IND55394,IND,55394,UDHAGAMANDALAM,160102.0,133.84,28.24,28.24,-1.7769999999999997,10.75,11.64,-0.7299999999999969,11.39149765,76.7396387,1196.2193664076508
16782,MLI55412,MLI,55412,SIKASSO,114325.0,101.03,35.19,35.19,2.94,19.78,18.34,1.4400000000000013,11.31532937,-5.675909909,1131.5945758685539
16786,IND55421,IND,55421,KOZHIKODE,603578.0,235.88,30.4,30.4,-1.7769999999999997,23.86,24.4,-0.5399999999999991,11.24681546,75.82493736,2558.8350008478888
16787,IND55422,IND,55422,METTUPPALAIYAM,111916.0,80.83,42.62,42.62,1.93,25.76,23.44,1.7710000000000001,11.29659608,76.9633574,1384.5849313373747
16790,COL55430,COL,55430,SANTAMARTA,458424.0,1027.94,34.29,34.29,2.65,23.87,22.56,1.3100000000000023,10.89858802,-74.17701475,445.96377220460334
16792,PHL55437,PHL,55437,TACLOBAN,178639.0,70.57,30.84,30.84,0.37,22.42,22.85,-0.4299999999999997,11.21483625,124.9908216,2531.3731047187193
16798,BFA55457,BFA,55457,BOBODIOULASSO,345871.0,154.15,36.97,36.97,1.76,21.16,21.42,-0.26000000000000156,11.17539753,-4.288144486,2243.73013298735
16802,IND55466,IND,55466,TIRUPPUR,377572.0,230.85,39.6,39.6,-0.41,26.25,25.52,0.7300000000000004,11.11802961,77.33855482,1635.5728828243448
16803,NGA55471,NGA,55471,ZARIA,947001.0,276.35,32.84,32.84,1.31,19.61,19.14,0.46999999999999886,11.11285483,7.699255646,3426.817441650081
16804,VEN55481,VEN,55481,PORLAMAR,135866.0,678.07,37.18,37.18,0.91,22.1,22.83,-0.7299999999999969,10.9941541,-63.9621119,200.37164304570322
16805,IND55482,IND,55482,COIMBATORE,1122758.0,616.05,43.81,43.81,1.84,21.61,23.58,-0.7299999999999969,11.03546958,77.01295738,1822.5111598084573
16808,ETH55491,ETH,55491,DESE,128306.0,53.08,28.24,28.24,-0.08,10.75,10.299000000000001,1.3100000000000023,11.12804087,39.64463408,2417.2192916352674
16819,COL55516,COL,55516,BARRANQUILLA,1674503.0,1200.87,33.68,33.68,0.23,24.23,24.13,0.10000000000000142,10.88452803,-74.83461587,1394.4082207066544
16821,PHL55528,PHL,55528,ORMOC,154297.0,85.22,30.58,30.58,1.62,21.52,20.78,0.7399999999999984,11.01964104,124.6213262,1810.5726355315653
16825,IND55542,IND,55542,KUMBAKONAM,202456.0,203.15,40.45,40.45,-0.52,25.38,25.4,-0.019999999999999574,10.9641087,79.3644958,996.5838050701452
16827,VNM55546,VNM,55546,THANHPHOHOCHIMINH,2067882.5999999978,1238.98,32.67,32.67,0.32,24.38,24.2,0.17999999999999972,10.8428724,106.6981319,4128.838237905374
16829,IND55549,IND,55549,KARUR,118533.0,109.58,48.53,48.53,2.32,26.15,25.720999999999997,0.00999999999999801,10.95808492,78.10114477,1081.7028654864027
16830,VEN55551,VEN,55551,MARACAIBO,2067882.5999999978,2138.968,39.67,39.67,1.22,24.26,23.74,0.5200000000000031,10.58126122,-71.60629194,882.3580904425293
16832,IND55555,IND,55555,NAGAPATTINAM,230580.0,545.87,39.81,39.81,0.28,25.95,25.720999999999997,0.16000000000000014,10.82831327,79.71452239,422.40826570428857
16833,PHL55556,PHL,55556,CADIZ,141954.0,47.765,32.39,32.39,-0.77,23.44,22.86,0.5800000000000018,10.94954512,123.2975282,4979.095054366889
16835,VNM55563,VNM,55563,PHANTHIET,167249.0,51.42,31.5,31.5,-0.74,23.83,23.08,0.75,10.94329949,108.1071034,3252.605989887203
16838,IND55574,IND,55574,TIRUCHIRAPPALLI,727355.0,453.77,43.79,43.79,-0.12,26.261,25.720999999999997,0.6300000000000026,10.79311076,78.73699407,1602.9155739691914
16839,PHL55578,PHL,55578,BACOLOD,839408.0,575.17,33.7,33.7,1.43,23.26,22.81,0.45000000000000284,10.72367973,123.0011418,1459.4085226976374
16842,VEN55586,VEN,55586,PUERTOCABELLO,198658.0,552.87,33.17,33.17,1.35,20.35,19.82,0.5300000000000011,10.55825949,-68.19125098,359.321359451589
16846,IND55603,IND,55603,PALAKKAD,127458.0,200.57,34.15,34.15,4.12,25.79,24.48,1.3099999999999987,10.79110351,76.69617338,635.4788851772448
16847,IND55604,IND,55604,THANJAVUR,214312.0,177.14,41.64,41.64,0.78,26.261,25.720999999999997,0.6999999999999993,10.76497247,79.13022853,1209.845320085808
16851,PHL55619,PHL,55619,ILOILO,365820.0,161.71,37.0,37.0,3.83,24.04,23.56,0.4800000000000004,10.72789689,122.5514875,2262.1977614247726
16853,TTO55623,TTO,55623,SANFERNANDO,347884.0,2044.46,32.05,32.05,3.31,21.74,22.07,-0.33000000000000185,10.43051284,-61.410717,170.1593574831496
16867,VEN55665,VEN,55665,CARACAS,2067882.5999999978,2138.968,31.92,31.92,3.32,17.78,17.57,0.21000000000000085,10.27163812,-67.36286683,1001.2082914621111
16868,VEN55666,VEN,55666,CUMANA,211878.0,312.02,37.13,37.13,4.17,22.46,20.94,1.5199999999999996,10.45625551,-64.18029852,679.0526248317416
16869,NGA55668,NGA,55668,KADUNA,1536904.0,724.01,32.8,32.8,2.24,19.92,19.72,0.20000000000000284,10.48118763,7.469620795,2122.7662601345287
16871,CMR55671,CMR,55671,MAROUA,260597.0,103.81,41.85,41.85,-0.34,22.54,22.45,0.08999999999999986,10.60436048,14.3347822,2510.3265581350543
16874,IND55688,IND,55688,THRISSUR,408340.0,246.51,36.88,36.88,3.33,24.43,23.41,1.0199999999999996,10.51856564,76.23178252,1656.4845239544036
16875,PHL55690,PHL,55690,CEBU,1294349.0,538.69,32.01,32.01,1.77,23.9,22.44,1.4599999999999973,10.32418418,123.8741586,2402.7715383615805
16883,COL55711,COL,55711,VALLEDUPAR,248058.0,397.72,39.58,39.58,1.79,23.17,22.18,0.990000000000002,10.43889144,-73.21857286,623.7000905159408
16885,COL55721,COL,55721,CARTAGENA,813386.0,601.12,34.6,34.6,1.04,23.73,23.51,0.21999999999999886,10.34730835,-75.43320144,1353.1175139739153
16886,PHL55725,PHL,55725,SANCARLOS,118259.0,47.765,33.53,33.53,2.6,22.57,21.93,0.6400000000000006,10.49368353,123.4177802,4758.913480885311
16891,SOM55746,SOM,55746,BERBERA,159118.0,47.765,46.93,46.93,-1.7769999999999997,24.33,24.63,-0.3000000000000007,10.43645135,45.02178652,4335.6403269754765
16893,VEN55752,VEN,55752,BARQUISIMETO,1036279.0,2138.968,34.89,34.89,3.41,18.84,18.22,0.620000000000001,10.12062771,-69.17660498,473.4569960022844
16896,VNM55760,VNM,55760,LONGXUYEN,189255.0,110.41,30.8,30.8,0.5,25.78,25.51,0.2699999999999996,10.37024187,105.4544282,1714.1110406666064
16897,VNM55761,VNM,55761,VUNGTAU,164314.0,70.53,31.41,31.41,1.85,24.65,24.76,-0.11000000000000298,10.39150571,107.1180693,2329.7036721962286
16901,IND55768,IND,55768,DINDIGUL,195156.0,132.6,44.75,44.75,0.77,26.261,25.720999999999997,0.3299999999999983,10.36707518,77.98409311,1471.764705882353
16904,PHL55775,PHL,55775,TOLEDO,141174.0,47.765,28.24,28.24,-1.7769999999999997,23.06,22.72,0.33999999999999986,10.38234453,123.6558535,4766.171505739365
16905,VNM55781,VNM,55781,MYTHO,154045.0,69.75,31.04,31.04,0.24,25.05,24.8,0.25,10.36337405,106.3592786,2208.5304659498206
16907,NGA55785,NGA,55785,BAUCHI,319458.0,209.5,36.96,36.96,2.29,19.91,20.41,-0.5,10.30846087,9.835005723,1524.8591885441529
16915,NGA55799,NGA,55799,GOMBE,253052.0,140.24,39.22,39.22,0.46,21.16,21.26,-0.10000000000000142,10.29239762,11.16008275,1804.4209925841415
16917,VEN55808,VEN,55808,PUERTOLACRUZ,272690.0,687.19,33.23,33.23,2.63,21.2,20.35,0.8499999999999979,10.13598361,-64.60590368,396.8189292626493
16919,NGA55817,NGA,55817,MUBI,199374.0,83.64,38.02,38.02,0.93,19.88,21.48,-0.7299999999999969,10.2663646,13.26804782,2383.715925394548
16923,VNM55829,VNM,55829,VINHLONG,119744.0,52.83,31.09,31.09,1.03,24.24,24.33,-0.08999999999999986,10.25149879,105.9703051,2266.590952110543
16929,IND55857,IND,55857,KOCHI,1027920.0,601.69,30.61,30.61,0.09,24.16,23.92,0.23999999999999844,10.0414624,76.36042279,1708.3880403530056
16931,CRI55866,CRI,55866,SANJOSE,1129347.0,1962.02,30.11,30.11,4.17,14.78,14.32,0.4599999999999991,9.971699053,-84.14694538,575.6042242178979
16932,VEN55875,VEN,55875,MATURIN,333099.0,1619.4,33.0,33.0,0.84,17.06,17.0,0.05999999999999872,9.760274691,-63.34590085,205.69284920340866
16938,VNM55896,VNM,55896,CANTHO,305156.0,130.04,30.09,30.09,-1.34,24.27,23.95,0.3200000000000003,10.04791337,105.766194,2346.6318055982774
16941,GIN55910,GIN,55910,KINDIA,112236.0,69.33,30.92,30.92,2.06,19.76,18.05,1.7100000000000009,10.05541093,-12.84858368,1618.866291648637
16944,IND55919,IND,55919,TENIALLINAGARAM,166124.0,77.79,39.43,39.43,1.98,22.33,21.95,0.379999999999999,10.01916971,77.48123885,2135.544414449158
16947,VNM55926,VNM,55926,RACHGIA,202459.0,76.68,28.24,28.24,-0.94,24.22,24.34,-0.120000000000001,9.99341901,105.1130766,2640.3103808033384
16955,NGA55942,NGA,55942,JOS,789300.0,441.91,28.84,28.84,1.23,16.46,16.05,0.41000000000000014,9.883870342,8.879638588,1786.1102939512568
16956,IND55945,IND,55945,MADURAI,1030741.0,391.61,47.42,47.42,0.26,26.261,25.720999999999997,0.40000000000000213,9.912559836,78.08857086,2632.0599576108884
16975,PHL56020,PHL,56020,SURIGAO,118534.0,49.02,30.03,30.03,1.15,20.22,22.08,-0.7299999999999969,9.768757944,125.4836979,2418.0742554059566
16978,VEN56032,VEN,56032,MERCEDESDIAZ,154161.0,1036.79,35.45,35.45,1.07,19.89,18.63,1.2600000000000016,9.424002776,-70.57925153,148.69067024180404
16987,GIN56064,GIN,56064,CONAKRY,1276801.0,226.56,32.92,32.92,3.84,19.9,20.03,-0.13000000000000256,9.622786502,-13.58378127,5635.597634180791
16988,NGA56065,NGA,56065,MINNA,292629.0,239.57,30.43,30.43,0.41,21.95,20.85,1.0999999999999979,9.620308744,6.551067308,1221.475977793547
16990,VEN56069,VEN,56069,ACARIGUA,214116.0,482.62,32.09,32.09,1.02,19.41,19.55,-0.14000000000000057,9.565694516,-69.19110086,443.653391902532
16993,ETH56091,ETH,56091,DIREDAWA,212560.0,115.14,42.17,42.17,1.97,16.64,15.04,1.6000000000000014,9.600574303,41.86561561,1846.1003995136355
16994,VNM56093,VNM,56093,SOCTRANG,128956.0,60.95,29.05,29.05,0.14,25.44,24.72,0.7200000000000024,9.604842715,105.9801975,2115.7670221493026
16998,SOM56112,SOM,56112,HARGEYSA,172694.0,47.765,38.43,38.43,-1.7769999999999997,15.33,15.32,0.009999999999999787,9.57030005,44.06680204,7034.378818737271
17000,IND56117,IND,56117,ALAPPUZHA,249230.0,89.56,29.01,29.01,0.94,23.47,25.14,-0.7299999999999969,9.513008971,76.33750541,2782.8271549799015
17004,IND56130,IND,56130,RAJAPALAIYAMCITY,334869.0,196.49,43.93,43.93,2.67,26.261,24.72,1.7710000000000001,9.461393378,77.58001927,1704.254669448827
17009,VEN56142,VEN,56142,ANACO,121624.0,1489.63,35.79,35.79,0.3,18.2,18.45,-0.25,9.302035664,-64.41780833,81.64712042587756
17010,IND56144,IND,56144,SIVAKASI,182893.0,109.25,44.86,44.86,1.11,26.261,25.720999999999997,0.9499999999999993,9.461861107,77.80512625,1674.0778032036612
17011,CIV56148,CIV,56148,KORHOGO,109445.0,109.26,32.22,32.22,-0.77,20.14,19.79,0.3500000000000014,9.459211622,-5.619871373,1001.6932088596009
17012,PAN56149,PAN,56149,COLON,147830.0,170.29,30.13,30.13,1.91,22.29,21.48,0.8099999999999987,9.339389926,-79.84635213,868.1073462916203
17014,GHA56151,GHA,56151,TAMALE,283750.0,165.17,33.34,33.34,0.03,20.04,19.83,0.21000000000000085,9.424709517,-0.843233642,1717.9269843191864
17016,IND56154,IND,56154,THIRUVALLA,108627.0,85.55,29.97,29.97,0.9,24.18,23.92,0.259999999999998,9.436014515,76.55968465,1269.7486849795441
17021,COL56177,COL,56177,SINCELEJO,291452.0,627.95,41.41,41.41,0.81,23.51,23.28,0.23000000000000043,9.25964628,-75.35251772,464.1324946253682
17023,BEN56180,BEN,56180,PARAKOU,111535.0,95.74,33.3,33.3,2.46,19.04,18.47,0.5700000000000003,9.351619871,2.632920464,1164.978065594318
17029,CMR56194,CMR,56194,GAROUA,342315.0,135.05,37.36,37.36,-0.5,24.66,24.11,0.5500000000000007,9.320525186,13.39445978,2534.727878563495
17030,PHL56196,PHL,56196,DUMAGUETE,105379.2,52.47,29.88,29.88,0.65,21.69,20.66,1.0300000000000011,9.310088184,123.2812525,1949.0184867543358
17032,NGA56201,NGA,56201,JIMETA,303986.0,220.76,37.88,37.88,1.2,23.19,22.43,0.7600000000000016,9.254618002,12.46407734,1376.9976445008153
17036,VNM56217,VNM,56217,BACLIEU,122476.0,52.54,31.05,31.05,2.44,26.261,25.64,1.6499999999999986,9.293340218,105.7333225,2331.100114198706
17040,PAN56226,PAN,56226,PANAMA,830100.0,1268.19,30.76,30.76,1.29,22.4,21.89,0.509999999999998,9.04699741,-79.56099328,654.5549168499988
17041,THA56228,THA,56228,SURATTHANI,133876.0,639.87,31.66,31.66,0.38,22.79,22.78,0.00999999999999801,9.162169817,99.34162314,209.22374857392907
17046,NGA56235,NGA,56235,SULEJA,162523.0,207.66,28.86,28.86,0.53,18.03,18.06,-0.029999999999997584,9.197183166,7.198138721,782.6398921313686
17051,VNM56263,VNM,56263,CAMAU,120156.0,71.2,29.74,29.74,-0.28,25.81,25.720999999999997,-0.40000000000000213,9.179198701,105.1606033,1687.5842696629213
17059,NGA56276,NGA,56276,ABUJA,165607.0,834.36,29.93,29.93,1.2,18.17,17.67,0.5,9.057807264,7.42674546,198.48386787477827
17061,NGA56284,NGA,56284,BIDA,172066.0,117.85,31.62,31.62,1.5,20.61,21.79,-0.7299999999999969,9.093344944,6.012192983,1460.0424268137463
17064,IND56296,IND,56296,KADAYANALLUR,105379.2,47.765,41.57,41.57,4.14,20.82,21.94,-0.7299999999999969,9.083549947,77.35753409,3227.382849856551
17065,VEN56298,VEN,56298,GUANARE,108328.0,341.74,33.82,33.82,1.86,20.11,19.79,0.3200000000000003,9.030691283,-69.75119593,316.98952419968396
17066,NGA56300,NGA,56300,KISHI,120602.0,47.765,34.36,34.36,1.07,20.18,18.86,1.3200000000000003,9.082032083,3.852347727,6184.717948717948
17067,ETH56301,ETH,56301,ADDISABABA,2067882.5999999978,586.88,28.24,28.24,1.07,10.75,10.299000000000001,0.4299999999999997,8.987058806,38.75775859,4856.6998364231185
17069,VEN56307,VEN,56307,ELTIGRE,200943.0,1052.64,36.25,36.25,0.06,17.62,17.98,-0.35999999999999943,8.933350625,-64.20988584,190.8943228454172
